Episode,Reward,Result
5864,1.0,win
5865,-1.0,lose
5866,1.0,win
5867,1.0,win
5868,1.0,win
5869,1.0,win
5870,1.0,win
5871,1.0,win
5872,1.0,win
5873,1.0,win
5874,1.0,win
5875,1.0,win
5876,1.0,win
5877,-1.0,lose
5878,1.0,win
5879,-1.0,lose
5880,1.0,win
5881,1.0,win
5882,0.5,tie
5883,1.0,win
5884,-1.0,lose
5885,0.5,tie
5886,1.0,win
5887,-1.0,lose
5888,-1.0,lose
5889,1.0,win
5890,1.0,win
5891,1.0,win
5892,1.0,win
5893,1.0,win
5894,0.5,tie
5895,1.0,win
5896,0.5,tie
5897,1.0,win
5898,1.0,win
5899,0.5,tie
5900,1.0,win
5901,1.0,win
5902,1.0,win
5903,1.0,win
5904,-1.0,lose
5905,1.0,win
5906,1.0,win
5907,-1.0,lose
5908,1.0,win
5909,0.5,tie
5910,1.0,win
5911,1.0,win
5912,1.0,win
5913,-1.0,lose
5914,1.0,win
5915,1.0,win
5916,0.5,tie
5917,1.0,win
5918,1.0,win
5919,1.0,win
5920,1.0,win
5921,-1.0,lose
5922,1.0,win
5923,1.0,win
5924,1.0,win
5925,1.0,win
5926,1.0,win
5927,1.0,win
5928,1.0,win
5929,0.5,tie
5930,1.0,win
5931,1.0,win
5932,-1.0,lose
5933,1.0,win
5934,1.0,win
5935,1.0,win
5936,-1.0,lose
5937,-1.0,lose
5938,1.0,win
5939,1.0,win
5940,-1.0,lose
5941,-1.0,lose
5942,1.0,win
5943,1.0,win
5944,-1.0,lose
5945,1.0,win
5946,1.0,win
5947,1.0,win
5948,1.0,win
5949,1.0,win
5950,-1.0,lose
5951,1.0,win
5952,1.0,win
5953,1.0,win
5954,0.5,tie
5955,0.5,tie
5956,1.0,win
5957,-1.0,lose
5958,1.0,win
5959,-1.0,lose
5960,0.5,tie
5961,1.0,win
5962,1.0,win
5963,1.0,win
5964,1.0,win
5965,1.0,win
5966,1.0,win
5967,1.0,win
5968,0.5,tie
5969,-1.0,lose
5970,1.0,win
5971,-1.0,lose
5972,1.0,win
5973,1.0,win
5974,1.0,win
5975,-1.0,lose
5976,-1.0,lose
5977,1.0,win
5978,-1.0,lose
5979,1.0,win
5980,1.0,win
5981,1.0,win
5982,1.0,win
5983,1.0,win
5984,1.0,win
5985,1.0,win
5986,1.0,win
5987,0.5,tie
5988,1.0,win
5989,1.0,win
5990,-1.0,lose
5991,0.5,tie
5992,1.0,win
5993,-1.0,lose
5994,-1.0,lose
5995,1.0,win
5996,-1.0,lose
5997,1.0,win
5998,1.0,win
5999,1.0,win
6000,-1.0,lose
6001,1.0,win
6002,1.0,win
6003,-1.0,lose
6004,1.0,win
6005,0.5,tie
6006,1.0,win
6007,1.0,win
6008,1.0,win
6009,-1.0,lose
6010,1.0,win
6011,1.0,win
6012,1.0,win
6013,1.0,win
6014,0.5,tie
6015,1.0,win
6016,-1.0,lose
6017,1.0,win
6018,1.0,win
6019,1.0,win
6020,-1.0,lose
6021,1.0,win
6022,-1.0,lose
6023,1.0,win
6024,1.0,win
6025,1.0,win
6026,-1.0,lose
6027,1.0,win
6028,1.0,win
6029,1.0,win
6030,1.0,win
6031,-1.0,lose
6032,1.0,win
6033,-1.0,lose
6034,-1.0,lose
6035,1.0,win
6036,1.0,win
6037,0.5,tie
6038,1.0,win
6039,1.0,win
6040,1.0,win
6041,1.0,win
6042,1.0,win
6043,1.0,win
6044,0.5,tie
6045,1.0,win
6046,0.5,tie
6047,1.0,win
6048,0.5,tie
6049,1.0,win
6050,0.5,tie
6051,1.0,win
6052,0.5,tie
6053,1.0,win
6054,-1.0,lose
6055,-1.0,lose
6056,-1.0,lose
6057,1.0,win
6058,1.0,win
6059,-1.0,lose
6060,1.0,win
6061,-1.0,lose
6062,0.5,tie
6063,1.0,win
6064,1.0,win
6065,-1.0,lose
6066,1.0,win
6067,-1.0,lose
6068,-1.0,lose
6069,1.0,win
6070,1.0,win
6071,1.0,win
6072,1.0,win
6073,0.5,tie
6074,1.0,win
6075,1.0,win
6076,-1.0,lose
6077,1.0,win
6078,-1.0,lose
6079,1.0,win
6080,1.0,win
6081,1.0,win
6082,-1.0,lose
6083,0.5,tie
6084,-1.0,lose
6085,1.0,win
6086,1.0,win
6087,0.5,tie
6088,1.0,win
6089,1.0,win
6090,0.5,tie
6091,1.0,win
6092,1.0,win
6093,1.0,win
6094,1.0,win
6095,1.0,win
6096,1.0,win
6097,-1.0,lose
6098,1.0,win
6099,1.0,win
6100,1.0,win
6101,-1.0,lose
6102,1.0,win
6103,1.0,win
6104,-1.0,lose
6105,1.0,win
6106,0.5,tie
6107,0.5,tie
6108,1.0,win
6109,-1.0,lose
6110,1.0,win
6111,1.0,win
6112,1.0,win
6113,1.0,win
6114,1.0,win
6115,1.0,win
6116,-1.0,lose
6117,1.0,win
6118,1.0,win
6119,1.0,win
6120,1.0,win
6121,1.0,win
6122,1.0,win
6123,1.0,win
6124,1.0,win
6125,1.0,win
6126,1.0,win
6127,1.0,win
6128,-1.0,lose
6129,1.0,win
6130,-1.0,lose
6131,1.0,win
6132,-1.0,lose
6133,1.0,win
6134,1.0,win
6135,-1.0,lose
6136,-1.0,lose
6137,1.0,win
6138,1.0,win
6139,0.5,tie
6140,-1.0,lose
6141,1.0,win
6142,1.0,win
6143,1.0,win
6144,1.0,win
6145,1.0,win
6146,1.0,win
6147,1.0,win
6148,1.0,win
6149,1.0,win
6150,1.0,win
6151,1.0,win
6152,1.0,win
6153,-1.0,lose
6154,1.0,win
6155,1.0,win
6156,1.0,win
6157,1.0,win
6158,-1.0,lose
6159,-1.0,lose
6160,0.5,tie
6161,1.0,win
6162,-1.0,lose
6163,1.0,win
6164,1.0,win
6165,1.0,win
6166,1.0,win
6167,1.0,win
6168,1.0,win
6169,-1.0,lose
6170,1.0,win
6171,1.0,win
6172,1.0,win
6173,1.0,win
6174,-1.0,lose
6175,-1.0,lose
6176,1.0,win
6177,0.5,tie
6178,1.0,win
6179,1.0,win
6180,1.0,win
6181,1.0,win
6182,1.0,win
6183,1.0,win
6184,0.5,tie
6185,1.0,win
6186,1.0,win
6187,1.0,win
6188,1.0,win
6189,-1.0,lose
6190,1.0,win
6191,1.0,win
6192,1.0,win
6193,0.5,tie
6194,-1.0,lose
6195,1.0,win
6196,1.0,win
6197,0.5,tie
6198,1.0,win
6199,1.0,win
6200,1.0,win
6201,-1.0,lose
6202,1.0,win
6203,-1.0,lose
6204,1.0,win
6205,1.0,win
6206,1.0,win
6207,1.0,win
6208,1.0,win
6209,-1.0,lose
6210,1.0,win
6211,1.0,win
6212,1.0,win
6213,1.0,win
6214,1.0,win
6215,1.0,win
6216,-1.0,lose
6217,1.0,win
6218,1.0,win
6219,1.0,win
6220,1.0,win
6221,1.0,win
6222,-1.0,lose
6223,0.5,tie
6224,1.0,win
6225,0.5,tie
6226,1.0,win
6227,1.0,win
6228,-1.0,lose
6229,1.0,win
6230,-1.0,lose
6231,-1.0,lose
6232,1.0,win
6233,-1.0,lose
6234,0.5,tie
6235,1.0,win
6236,1.0,win
6237,1.0,win
6238,1.0,win
6239,1.0,win
6240,1.0,win
6241,0.5,tie
6242,1.0,win
6243,1.0,win
6244,1.0,win
6245,1.0,win
6246,-1.0,lose
6247,1.0,win
6248,1.0,win
6249,-1.0,lose
6250,-1.0,lose
6251,1.0,win
6252,0.5,tie
6253,1.0,win
6254,-1.0,lose
6255,1.0,win
6256,1.0,win
6257,1.0,win
6258,0.5,tie
6259,-1.0,lose
6260,1.0,win
6261,-1.0,lose
6262,-1.0,lose
6263,1.0,win
6264,1.0,win
6265,1.0,win
6266,-1.0,lose
6267,-1.0,lose
6268,-1.0,lose
6269,1.0,win
6270,1.0,win
6271,1.0,win
6272,1.0,win
6273,1.0,win
6274,1.0,win
6275,1.0,win
6276,1.0,win
6277,1.0,win
6278,1.0,win
6279,0.5,tie
6280,-1.0,lose
6281,1.0,win
6282,1.0,win
6283,1.0,win
6284,1.0,win
6285,1.0,win
6286,1.0,win
6287,-1.0,lose
6288,-1.0,lose
6289,1.0,win
6290,1.0,win
6291,1.0,win
6292,-1.0,lose
6293,1.0,win
6294,1.0,win
6295,1.0,win
6296,1.0,win
6297,1.0,win
6298,1.0,win
6299,1.0,win
6300,1.0,win
6301,1.0,win
6302,1.0,win
6303,1.0,win
6304,1.0,win
6305,1.0,win
6306,-1.0,lose
6307,1.0,win
6308,1.0,win
6309,1.0,win
6310,1.0,win
6311,1.0,win
6312,1.0,win
6313,-1.0,lose
6314,1.0,win
6315,1.0,win
6316,0.5,tie
6317,1.0,win
6318,1.0,win
6319,-1.0,lose
6320,1.0,win
6321,1.0,win
6322,1.0,win
6323,1.0,win
6324,1.0,win
6325,-1.0,lose
6326,1.0,win
6327,1.0,win
6328,-1.0,lose
6329,0.5,tie
6330,1.0,win
6331,0.5,tie
6332,1.0,win
6333,1.0,win
6334,-1.0,lose
6335,1.0,win
6336,1.0,win
6337,1.0,win
6338,0.5,tie
6339,0.5,tie
6340,1.0,win
6341,1.0,win
6342,0.5,tie
6343,-1.0,lose
6344,1.0,win
6345,-1.0,lose
6346,1.0,win
6347,0.5,tie
6348,0.5,tie
6349,-1.0,lose
6350,1.0,win
6351,0.5,tie
6352,1.0,win
6353,1.0,win
6354,-1.0,lose
6355,1.0,win
6356,1.0,win
6357,0.5,tie
6358,1.0,win
6359,0.5,tie
6360,1.0,win
6361,1.0,win
6362,-1.0,lose
6363,0.5,tie
6364,-1.0,lose
6365,1.0,win
6366,1.0,win
6367,1.0,win
6368,-1.0,lose
6369,1.0,win
6370,1.0,win
6371,1.0,win
6372,1.0,win
6373,-1.0,lose
6374,-1.0,lose
6375,-1.0,lose
6376,1.0,win
6377,1.0,win
6378,1.0,win
6379,-1.0,lose
6380,1.0,win
6381,1.0,win
6382,1.0,win
6383,1.0,win
6384,1.0,win
6385,1.0,win
6386,-1.0,lose
6387,1.0,win
6388,-1.0,lose
6389,1.0,win
6390,1.0,win
6391,1.0,win
6392,1.0,win
6393,1.0,win
6394,-1.0,lose
6395,-1.0,lose
6396,1.0,win
6397,1.0,win
6398,1.0,win
6399,1.0,win
6400,1.0,win
6401,1.0,win
6402,1.0,win
6403,1.0,win
6404,1.0,win
6405,1.0,win
6406,1.0,win
6407,1.0,win
6408,1.0,win
6409,1.0,win
6410,-1.0,lose
6411,-1.0,lose
6412,1.0,win
6413,-1.0,lose
6414,1.0,win
6415,1.0,win
6416,1.0,win
6417,1.0,win
6418,1.0,win
6419,1.0,win
6420,1.0,win
6421,1.0,win
6422,-1.0,lose
6423,1.0,win
6424,1.0,win
6425,1.0,win
6426,1.0,win
6427,-1.0,lose
6428,1.0,win
6429,1.0,win
6430,1.0,win
6431,1.0,win
6432,0.5,tie
6433,1.0,win
6434,1.0,win
6435,1.0,win
6436,-1.0,lose
6437,1.0,win
6438,1.0,win
6439,1.0,win
6440,0.5,tie
6441,-1.0,lose
6442,-1.0,lose
6443,0.5,tie
6444,1.0,win
6445,1.0,win
6446,1.0,win
6447,1.0,win
6448,1.0,win
6449,1.0,win
6450,1.0,win
6451,1.0,win
6452,1.0,win
6453,-1.0,lose
6454,1.0,win
6455,1.0,win
6456,1.0,win
6457,1.0,win
6458,1.0,win
6459,1.0,win
6460,1.0,win
6461,1.0,win
6462,-1.0,lose
6463,1.0,win
6464,1.0,win
6465,1.0,win
6466,1.0,win
6467,1.0,win
6468,1.0,win
6469,1.0,win
6470,-1.0,lose
6471,1.0,win
6472,1.0,win
6473,1.0,win
6474,1.0,win
6475,1.0,win
6476,-1.0,lose
6477,1.0,win
6478,1.0,win
6479,0.5,tie
6480,1.0,win
6481,-1.0,lose
6482,1.0,win
6483,1.0,win
6484,1.0,win
6485,1.0,win
6486,-1.0,lose
6487,1.0,win
6488,1.0,win
6489,-1.0,lose
6490,-1.0,lose
6491,1.0,win
6492,0.5,tie
6493,-1.0,lose
6494,1.0,win
6495,1.0,win
6496,1.0,win
6497,1.0,win
6498,-1.0,lose
6499,0.5,tie
6500,1.0,win
6501,-1.0,lose
6502,1.0,win
6503,1.0,win
6504,1.0,win
6505,0.5,tie
6506,1.0,win
6507,-1.0,lose
6508,1.0,win
6509,1.0,win
6510,-1.0,lose
6511,1.0,win
6512,1.0,win
6513,1.0,win
6514,1.0,win
6515,-1.0,lose
6516,1.0,win
6517,1.0,win
6518,-1.0,lose
6519,1.0,win
6520,-1.0,lose
6521,-1.0,lose
6522,1.0,win
6523,1.0,win
6524,1.0,win
6525,1.0,win
6526,-1.0,lose
6527,1.0,win
6528,1.0,win
6529,0.5,tie
6530,1.0,win
6531,-1.0,lose
6532,1.0,win
6533,-1.0,lose
6534,-1.0,lose
6535,1.0,win
6536,1.0,win
6537,1.0,win
6538,-1.0,lose
6539,1.0,win
6540,1.0,win
6541,1.0,win
6542,1.0,win
6543,-1.0,lose
6544,1.0,win
6545,1.0,win
6546,-1.0,lose
6547,-1.0,lose
6548,1.0,win
6549,1.0,win
6550,1.0,win
6551,1.0,win
6552,-1.0,lose
6553,1.0,win
6554,1.0,win
6555,1.0,win
6556,-1.0,lose
6557,1.0,win
6558,1.0,win
6559,1.0,win
6560,1.0,win
6561,1.0,win
6562,-1.0,lose
6563,1.0,win
6564,1.0,win
6565,1.0,win
6566,-1.0,lose
6567,1.0,win
6568,1.0,win
6569,1.0,win
6570,1.0,win
6571,-1.0,lose
6572,1.0,win
6573,-1.0,lose
6574,0.5,tie
6575,1.0,win
6576,1.0,win
6577,1.0,win
6578,1.0,win
6579,1.0,win
6580,1.0,win
6581,1.0,win
6582,1.0,win
6583,1.0,win
6584,1.0,win
6585,-1.0,lose
6586,1.0,win
6587,-1.0,lose
6588,1.0,win
6589,1.0,win
6590,1.0,win
6591,1.0,win
6592,-1.0,lose
6593,1.0,win
6594,-1.0,lose
6595,1.0,win
6596,-1.0,lose
6597,-1.0,lose
6598,1.0,win
6599,1.0,win
6600,1.0,win
6601,1.0,win
6602,1.0,win
6603,1.0,win
6604,1.0,win
6605,1.0,win
6606,-1.0,lose
6607,1.0,win
6608,1.0,win
6609,1.0,win
6610,1.0,win
6611,1.0,win
6612,1.0,win
6613,1.0,win
6614,1.0,win
6615,1.0,win
6616,-1.0,lose
6617,1.0,win
6618,1.0,win
6619,1.0,win
6620,1.0,win
6621,1.0,win
6622,1.0,win
6623,-1.0,lose
6624,-1.0,lose
6625,1.0,win
6626,1.0,win
6627,1.0,win
6628,0.5,tie
6629,1.0,win
6630,1.0,win
6631,1.0,win
6632,1.0,win
6633,-1.0,lose
6634,-1.0,lose
6635,0.5,tie
6636,-1.0,lose
6637,0.5,tie
6638,1.0,win
6639,1.0,win
6640,1.0,win
6641,-1.0,lose
6642,1.0,win
6643,1.0,win
6644,-1.0,lose
6645,0.5,tie
6646,1.0,win
6647,0.5,tie
6648,-1.0,lose
6649,1.0,win
6650,1.0,win
6651,1.0,win
6652,1.0,win
6653,1.0,win
6654,1.0,win
6655,1.0,win
6656,1.0,win
6657,1.0,win
6658,1.0,win
6659,0.5,tie
6660,1.0,win
6661,1.0,win
6662,1.0,win
6663,1.0,win
6664,-1.0,lose
6665,1.0,win
6666,1.0,win
6667,-1.0,lose
6668,1.0,win
6669,1.0,win
6670,1.0,win
6671,1.0,win
6672,1.0,win
6673,-1.0,lose
6674,1.0,win
6675,1.0,win
6676,1.0,win
6677,-1.0,lose
6678,1.0,win
6679,1.0,win
6680,1.0,win
6681,1.0,win
6682,1.0,win
6683,1.0,win
6684,-1.0,lose
6685,-1.0,lose
6686,1.0,win
6687,1.0,win
6688,1.0,win
6689,-1.0,lose
6690,1.0,win
6691,1.0,win
6692,1.0,win
6693,-1.0,lose
6694,1.0,win
6695,1.0,win
6696,-1.0,lose
6697,-1.0,lose
6698,1.0,win
6699,-1.0,lose
6700,1.0,win
6701,1.0,win
6702,1.0,win
6703,1.0,win
6704,0.5,tie
6705,-1.0,lose
6706,1.0,win
6707,1.0,win
6708,1.0,win
6709,1.0,win
6710,1.0,win
6711,1.0,win
6712,1.0,win
6713,1.0,win
6714,1.0,win
6715,1.0,win
6716,-1.0,lose
6717,0.5,tie
6718,1.0,win
6719,-1.0,lose
6720,1.0,win
6721,1.0,win
6722,-1.0,lose
6723,0.5,tie
6724,-1.0,lose
6725,-1.0,lose
6726,1.0,win
6727,1.0,win
6728,1.0,win
6729,1.0,win
6730,1.0,win
6731,1.0,win
6732,1.0,win
6733,1.0,win
6734,1.0,win
6735,1.0,win
6736,-1.0,lose
6737,1.0,win
6738,1.0,win
6739,1.0,win
6740,1.0,win
6741,-1.0,lose
6742,1.0,win
6743,1.0,win
6744,1.0,win
6745,1.0,win
6746,-1.0,lose
6747,1.0,win
6748,1.0,win
6749,-1.0,lose
6750,1.0,win
6751,1.0,win
6752,-1.0,lose
6753,1.0,win
6754,1.0,win
6755,1.0,win
6756,1.0,win
6757,-1.0,lose
6758,1.0,win
6759,1.0,win
6760,1.0,win
6761,1.0,win
6762,-1.0,lose
6763,0.5,tie
6764,1.0,win
6765,1.0,win
6766,1.0,win
6767,1.0,win
6768,1.0,win
6769,1.0,win
6770,1.0,win
6771,1.0,win
6772,1.0,win
6773,1.0,win
6774,1.0,win
6775,1.0,win
6776,-1.0,lose
6777,1.0,win
6778,1.0,win
6779,1.0,win
6780,1.0,win
6781,1.0,win
6782,-1.0,lose
6783,1.0,win
6784,1.0,win
6785,-1.0,lose
6786,1.0,win
6787,-1.0,lose
6788,1.0,win
6789,1.0,win
6790,0.5,tie
6791,1.0,win
6792,1.0,win
6793,-1.0,lose
6794,1.0,win
6795,1.0,win
6796,1.0,win
6797,1.0,win
6798,-1.0,lose
6799,1.0,win
6800,1.0,win
6801,1.0,win
6802,-1.0,lose
6803,-1.0,lose
6804,0.5,tie
6805,1.0,win
6806,0.5,tie
6807,1.0,win
6808,1.0,win
6809,1.0,win
6810,1.0,win
6811,1.0,win
6812,-1.0,lose
6813,0.5,tie
6814,1.0,win
6815,1.0,win
6816,1.0,win
6817,0.5,tie
6818,1.0,win
6819,1.0,win
6820,1.0,win
6821,1.0,win
6822,1.0,win
6823,-1.0,lose
6824,-1.0,lose
6825,0.5,tie
6826,0.5,tie
6827,1.0,win
6828,-1.0,lose
6829,1.0,win
6830,1.0,win
6831,1.0,win
6832,1.0,win
6833,1.0,win
6834,1.0,win
6835,1.0,win
6836,1.0,win
6837,1.0,win
6838,0.5,tie
6839,1.0,win
6840,1.0,win
6841,1.0,win
6842,1.0,win
6843,-1.0,lose
6844,-1.0,lose
6845,1.0,win
6846,1.0,win
6847,1.0,win
6848,1.0,win
6849,1.0,win
6850,-1.0,lose
6851,1.0,win
6852,1.0,win
6853,-1.0,lose
6854,1.0,win
6855,-1.0,lose
6856,1.0,win
6857,1.0,win
6858,1.0,win
6859,1.0,win
6860,1.0,win
6861,-1.0,lose
6862,1.0,win
6863,-1.0,lose
6864,0.5,tie
6865,-1.0,lose
6866,-1.0,lose
6867,1.0,win
6868,0.5,tie
6869,1.0,win
6870,1.0,win
6871,1.0,win
6872,1.0,win
6873,1.0,win
6874,1.0,win
6875,1.0,win
6876,1.0,win
6877,1.0,win
6878,0.5,tie
6879,1.0,win
6880,1.0,win
6881,1.0,win
6882,0.5,tie
6883,1.0,win
6884,1.0,win
6885,-1.0,lose
6886,1.0,win
6887,-1.0,lose
6888,1.0,win
6889,1.0,win
6890,0.5,tie
6891,1.0,win
6892,-1.0,lose
6893,1.0,win
6894,1.0,win
6895,0.5,tie
6896,-1.0,lose
6897,-1.0,lose
6898,1.0,win
6899,1.0,win
6900,1.0,win
6901,1.0,win
6902,-1.0,lose
6903,1.0,win
6904,1.0,win
6905,-1.0,lose
6906,-1.0,lose
6907,1.0,win
6908,1.0,win
6909,-1.0,lose
6910,-1.0,lose
6911,1.0,win
6912,1.0,win
6913,-1.0,lose
6914,1.0,win
6915,1.0,win
6916,-1.0,lose
6917,0.5,tie
6918,0.5,tie
6919,-1.0,lose
6920,1.0,win
6921,1.0,win
6922,1.0,win
6923,1.0,win
6924,0.5,tie
6925,1.0,win
6926,-1.0,lose
6927,-1.0,lose
6928,1.0,win
6929,1.0,win
6930,1.0,win
6931,1.0,win
6932,1.0,win
6933,1.0,win
6934,1.0,win
6935,-1.0,lose
6936,1.0,win
6937,-1.0,lose
6938,1.0,win
6939,1.0,win
6940,1.0,win
6941,1.0,win
6942,1.0,win
6943,-1.0,lose
6944,1.0,win
6945,1.0,win
6946,1.0,win
6947,1.0,win
6948,1.0,win
6949,1.0,win
6950,-1.0,lose
6951,-1.0,lose
6952,-1.0,lose
6953,1.0,win
6954,1.0,win
6955,0.5,tie
6956,1.0,win
6957,1.0,win
6958,1.0,win
6959,1.0,win
6960,1.0,win
6961,1.0,win
6962,0.5,tie
6963,1.0,win
6964,-1.0,lose
6965,0.5,tie
6966,1.0,win
6967,1.0,win
6968,1.0,win
6969,1.0,win
6970,1.0,win
6971,-1.0,lose
6972,1.0,win
6973,1.0,win
6974,1.0,win
6975,0.5,tie
6976,-1.0,lose
6977,1.0,win
6978,0.5,tie
6979,1.0,win
6980,1.0,win
6981,1.0,win
6982,1.0,win
6983,-1.0,lose
6984,1.0,win
6985,-1.0,lose
6986,1.0,win
6987,1.0,win
6988,1.0,win
6989,1.0,win
6990,1.0,win
6991,1.0,win
6992,1.0,win
6993,0.5,tie
6994,1.0,win
6995,-1.0,lose
6996,1.0,win
6997,1.0,win
6998,1.0,win
6999,-1.0,lose
7000,1.0,win
7001,1.0,win
7002,1.0,win
7003,1.0,win
7004,1.0,win
7005,-1.0,lose
7006,1.0,win
7007,1.0,win
7008,1.0,win
7009,1.0,win
7010,1.0,win
7011,-1.0,lose
7012,1.0,win
7013,1.0,win
7014,1.0,win
7015,1.0,win
7016,0.5,tie
7017,1.0,win
7018,1.0,win
7019,-1.0,lose
7020,-1.0,lose
7021,1.0,win
7022,1.0,win
7023,1.0,win
7024,1.0,win
7025,1.0,win
7026,-1.0,lose
7027,1.0,win
7028,1.0,win
7029,-1.0,lose
7030,1.0,win
7031,1.0,win
7032,1.0,win
7033,1.0,win
7034,1.0,win
7035,1.0,win
7036,1.0,win
7037,1.0,win
7038,1.0,win
7039,-1.0,lose
7040,1.0,win
7041,1.0,win
7042,-1.0,lose
7043,-1.0,lose
7044,1.0,win
7045,1.0,win
7046,1.0,win
7047,1.0,win
7048,1.0,win
7049,1.0,win
7050,1.0,win
7051,1.0,win
7052,-1.0,lose
7053,0.5,tie
7054,1.0,win
7055,1.0,win
7056,1.0,win
7057,1.0,win
7058,-1.0,lose
7059,1.0,win
7060,1.0,win
7061,1.0,win
7062,1.0,win
7063,-1.0,lose
7064,1.0,win
7065,0.5,tie
7066,1.0,win
7067,1.0,win
7068,-1.0,lose
7069,1.0,win
7070,1.0,win
7071,1.0,win
7072,1.0,win
7073,1.0,win
7074,-1.0,lose
7075,-1.0,lose
7076,-1.0,lose
7077,1.0,win
7078,-1.0,lose
7079,1.0,win
7080,1.0,win
7081,1.0,win
7082,-1.0,lose
7083,1.0,win
7084,1.0,win
7085,-1.0,lose
7086,-1.0,lose
7087,1.0,win
7088,1.0,win
7089,1.0,win
7090,1.0,win
7091,1.0,win
7092,-1.0,lose
7093,0.5,tie
7094,-1.0,lose
7095,1.0,win
7096,1.0,win
7097,1.0,win
7098,-1.0,lose
7099,1.0,win
7100,1.0,win
7101,1.0,win
7102,1.0,win
7103,0.5,tie
7104,-1.0,lose
7105,-1.0,lose
7106,1.0,win
7107,0.5,tie
7108,1.0,win
7109,1.0,win
7110,1.0,win
7111,1.0,win
7112,1.0,win
7113,1.0,win
7114,-1.0,lose
7115,1.0,win
7116,1.0,win
7117,1.0,win
7118,1.0,win
7119,1.0,win
7120,1.0,win
7121,1.0,win
7122,-1.0,lose
7123,-1.0,lose
7124,1.0,win
7125,1.0,win
7126,-1.0,lose
7127,1.0,win
7128,1.0,win
7129,1.0,win
7130,1.0,win
7131,1.0,win
7132,-1.0,lose
7133,1.0,win
7134,1.0,win
7135,1.0,win
7136,1.0,win
7137,1.0,win
7138,1.0,win
7139,1.0,win
7140,0.5,tie
7141,1.0,win
7142,1.0,win
7143,1.0,win
7144,1.0,win
7145,1.0,win
7146,1.0,win
7147,1.0,win
7148,1.0,win
7149,1.0,win
7150,1.0,win
7151,1.0,win
7152,-1.0,lose
7153,1.0,win
7154,1.0,win
7155,0.5,tie
7156,1.0,win
7157,1.0,win
7158,1.0,win
7159,1.0,win
7160,1.0,win
7161,1.0,win
7162,1.0,win
7163,1.0,win
7164,-1.0,lose
7165,-1.0,lose
7166,1.0,win
7167,1.0,win
7168,-1.0,lose
7169,1.0,win
7170,0.5,tie
7171,1.0,win
7172,-1.0,lose
7173,1.0,win
7174,1.0,win
7175,1.0,win
7176,1.0,win
7177,1.0,win
7178,-1.0,lose
7179,0.5,tie
7180,1.0,win
7181,1.0,win
7182,1.0,win
7183,1.0,win
7184,-1.0,lose
7185,1.0,win
7186,1.0,win
7187,-1.0,lose
7188,-1.0,lose
7189,-1.0,lose
7190,1.0,win
7191,1.0,win
7192,-1.0,lose
7193,1.0,win
7194,1.0,win
7195,1.0,win
7196,1.0,win
7197,1.0,win
7198,1.0,win
7199,0.5,tie
7200,1.0,win
7201,1.0,win
7202,1.0,win
7203,0.5,tie
7204,1.0,win
7205,0.5,tie
7206,-1.0,lose
7207,1.0,win
7208,1.0,win
7209,-1.0,lose
7210,-1.0,lose
7211,1.0,win
7212,1.0,win
7213,1.0,win
7214,0.5,tie
7215,1.0,win
7216,-1.0,lose
7217,1.0,win
7218,-1.0,lose
7219,1.0,win
7220,1.0,win
7221,1.0,win
7222,1.0,win
7223,1.0,win
7224,-1.0,lose
7225,1.0,win
7226,1.0,win
7227,1.0,win
7228,1.0,win
7229,1.0,win
7230,1.0,win
7231,1.0,win
7232,1.0,win
7233,1.0,win
7234,1.0,win
7235,0.5,tie
7236,1.0,win
7237,1.0,win
7238,1.0,win
7239,1.0,win
7240,1.0,win
7241,1.0,win
7242,1.0,win
7243,1.0,win
7244,1.0,win
7245,-1.0,lose
7246,1.0,win
7247,-1.0,lose
7248,0.5,tie
7249,1.0,win
7250,1.0,win
7251,1.0,win
7252,1.0,win
7253,1.0,win
7254,1.0,win
7255,0.5,tie
7256,1.0,win
7257,1.0,win
7258,-1.0,lose
7259,1.0,win
7260,-1.0,lose
7261,-1.0,lose
7262,1.0,win
7263,-1.0,lose
7264,1.0,win
7265,-1.0,lose
7266,1.0,win
7267,1.0,win
7268,1.0,win
7269,1.0,win
7270,1.0,win
7271,1.0,win
7272,-1.0,lose
7273,1.0,win
7274,1.0,win
7275,1.0,win
7276,0.5,tie
7277,1.0,win
7278,1.0,win
7279,1.0,win
7280,-1.0,lose
7281,1.0,win
7282,1.0,win
7283,-1.0,lose
7284,1.0,win
7285,1.0,win
7286,1.0,win
7287,0.5,tie
7288,0.5,tie
7289,1.0,win
7290,-1.0,lose
7291,1.0,win
7292,1.0,win
7293,0.5,tie
7294,1.0,win
7295,1.0,win
7296,1.0,win
7297,1.0,win
7298,1.0,win
7299,1.0,win
7300,1.0,win
7301,1.0,win
7302,-1.0,lose
7303,1.0,win
7304,1.0,win
7305,1.0,win
7306,1.0,win
7307,1.0,win
7308,1.0,win
7309,1.0,win
7310,0.5,tie
7311,1.0,win
7312,1.0,win
7313,1.0,win
7314,1.0,win
7315,1.0,win
7316,1.0,win
7317,1.0,win
7318,1.0,win
7319,-1.0,lose
7320,-1.0,lose
7321,1.0,win
7322,-1.0,lose
7323,1.0,win
7324,1.0,win
7325,1.0,win
7326,1.0,win
7327,-1.0,lose
7328,-1.0,lose
7329,1.0,win
7330,1.0,win
7331,1.0,win
7332,1.0,win
7333,1.0,win
7334,1.0,win
7335,-1.0,lose
